,Open Bid_x,Open Bid_y,Long Swap USDPLN,Short Swap USDPLN,open_1
2020-05-14,-0.02,-0.11,-2.8344671201814054e-05,5.6458897922312585e-06,10.18022
2020-05-15,-0.02,-0.11,-2.891156462585034e-05,6.097560975609755e-06,10.14278
2020-05-16,-0.02,-0.11,-2.919501133786848e-05,-2.9358626919602503e-06,10.14278
2020-05-17,-0.02,-0.11,-2.919501133786848e-05,-2.9358626919602503e-06,10.14278
2020-05-18,-0.02,-0.11,-2.891156462585034e-05,6.097560975609755e-06,10.18963
2020-05-19,-0.02,-0.11,-2.749433106575964e-05,4.968383017163508e-06,10.06072
2020-05-20,-0.02,-0.11,-7.653061224489796e-05,1.016260162601625e-05,9.95735
2020-05-21,-0.02,-0.11,-2.324263038548753e-05,1.580849141824751e-06,9.94725
2020-05-22,-0.02,-0.11,-2.2675736961451248e-05,1.1291779584462542e-06,10.03654
2020-05-23,-0.02,-0.11,-2.2675736961451248e-05,1.1291779584462542e-06,10.03654
2020-05-24,-0.02,-0.11,-2.2675736961451248e-05,1.1291779584462542e-06,10.03654
2020-05-25,-0.02,-0.11,-2.324263038548753e-05,1.580849141824751e-06,10.00492
2020-05-26,-0.02,-0.11,-2.324263038548753e-05,1.580849141824751e-06,10.04572
2020-05-27,-0.02,-0.11,-7.993197278911565e-05,1.2872628726287268e-05,9.90076
2020-05-28,-0.02,-0.11,-2.6643990929705217e-05,4.290876242095756e-06,9.86872
2020-05-29,-0.02,-0.11,-1.9274376417233563e-05,-1.580849141824754e-06,9.77075
2020-05-30,-0.02,-0.11,-1.9274376417233563e-05,-1.580849141824754e-06,9.77075
2020-05-31,-0.02,-0.11,-1.9274376417233563e-05,-1.580849141824754e-06,9.77075
2020-06-01,-0.02,-0.11,-2.465986394557824e-05,4.968383017163508e-06,9.66712
2020-06-02,-0.02,-0.11,-1.9274376417233563e-05,-1.580849141824754e-06,9.63388
2020-06-03,-0.02,-0.11,-5.697278911564625e-05,-5.420054200542008e-06,9.49122
2020-06-04,-0.02,-0.11,-1.530612244897959e-05,-4.742547425474252e-06,9.49262
2020-06-05,-0.01,-0.11,-1.571268237934905e-05,-4.2562724014336906e-06,9.33477
2020-06-06,-0.01,-0.11,-1.571268237934905e-05,-4.2562724014336906e-06,9.33477
2020-06-07,-0.01,-0.11,-1.571268237934905e-05,-4.2562724014336906e-06,9.33477
2020-06-08,-0.01,-0.11,-1.459034792368126e-05,-5.152329749103941e-06,9.2806
2020-06-09,-0.01,-0.11,-1.402918069584736e-05,-5.600358422939069e-06,9.2672
2020-06-10,-0.01,-0.11,-4.208754208754208e-05,-1.6801075268817208e-05,9.25732
2020-06-11,-0.01,-0.11,-1.318742985409652e-05,-4.032258064516128e-06,9.36734
2020-06-12,-0.01,-0.11,-1.0662177328843996e-05,-3.808243727598566e-06,9.62968
2020-06-13,0.06,-0.11,-1.0662177328843996e-05,-3.808243727598566e-06,9.62968
2020-06-14,0.06,-0.11,-1.0662177328843996e-05,-3.808243727598566e-06,9.62968
2020-06-15,0.1,-0.11,-6.818181818181816e-06,-5.761316872427983e-06,9.68055
2020-06-16,0.07,-0.11,-7.788161993769472e-06,-3.4153005464480853e-06,9.47942
2020-06-17,0.15,-0.11,-1.4492753623188415e-05,-1.6025641025641022e-05,9.59998
2020-06-18,0.15,-0.11,-3.864734299516911e-06,-6.196581196581196e-06,9.51852
2020-06-19,0.1,-0.11,-5.303030303030304e-06,-2.502502502502505e-06,9.5207
2020-06-20,0.18,-0.11,-5.303030303030304e-06,-2.502502502502505e-06,9.5207
2020-06-21,0.13,-0.11,-5.303030303030304e-06,-2.502502502502505e-06,9.5207
2020-06-22,0.15,-0.11,-1.207729468599033e-06,-8.547008547008548e-06,9.62572
2020-06-23,0.02,-0.11,-4.629629629629625e-06,-8.31146106736658e-06,9.60432
2020-06-24,0.02,-0.11,-1.7973856209150318e-05,-2.165354330708662e-05,9.50118
2020-06-25,0.02,-0.11,-5.446623093681917e-06,-7.655293088363953e-06,9.69126
2020-06-26,0.08,-0.11,-3.343621399176951e-06,-7.2267389340560064e-06,9.65052
2020-06-27,0.07,-0.11,-3.343621399176951e-06,-7.2267389340560064e-06,9.65052
2020-06-28,0.05,-0.11,-3.343621399176951e-06,-7.2267389340560064e-06,9.65052
2020-06-29,0.08,-0.11,-3.343621399176951e-06,-7.2267389340560064e-06,9.68058
2020-06-30,0.08,-0.11,-4.372427983539096e-06,-6.323396567299007e-06,9.67552
2020-07-01,0.08,-0.11,-1.5432098765432092e-05,-1.6937669376693767e-05,9.61532
2020-07-02,0.01,-0.11,-8.250825082508252e-06,-5.511463844797177e-06,9.49392
2020-07-03,0.01,-0.11,-7.700770077007701e-06,-5.9523809523809525e-06,9.52032
2020-07-04,0.01,-0.11,-7.700770077007701e-06,-5.9523809523809525e-06,9.52032
2020-07-05,0.01,-0.11,-7.700770077007701e-06,-5.9523809523809525e-06,9.52032
2020-07-06,0.01,-0.11,-8.250825082508252e-06,-5.511463844797177e-06,9.43182
2020-07-07,0.01,-0.11,-7.15071507150715e-06,-6.393298059964729e-06,9.39641
2020-07-08,0.03,-0.11,-1.941747572815533e-05,-2.0182291666666667e-05,9.46962
2020-07-09,0.01,-0.11,-6.600660066006601e-06,-6.834215167548501e-06,9.34978
2020-07-10,0.01,-0.11,-5.225522552255224e-06,-7.936507936507936e-06,9.49092
2020-07-11,0.03,-0.11,-5.225522552255224e-06,-7.936507936507936e-06,9.49092
2020-07-12,0.03,-0.11,-5.225522552255224e-06,-7.936507936507936e-06,9.49092
2020-07-13,0.03,-0.11,-4.584681769147787e-06,-8.246527777777777e-06,9.40528
2020-07-14,0.03,-0.11,-8.629989212513487e-06,-4.991319444444444e-06,9.46572
2020-07-15,0.03,-0.11,-1.213592233009708e-05,-2.6041666666666665e-05,9.36472
2020-07-16,0.03,-0.11,-5.12405609492988e-06,-7.8125e-06,9.31372
2020-07-17,0.03,-0.11,-5.663430420711972e-06,-7.378472222222225e-06,9.28768
2020-07-18,0.03,-0.11,-2.346278317152103e-05,-8.246527777777777e-06,9.28768
2020-07-19,0.03,-0.11,-2.346278317152103e-05,-8.246527777777777e-06,9.28768
2020-07-20,0.03,-0.11,-7.011866235167209e-06,-6.293402777777778e-06,9.30322
2020-07-21,0.03,-0.11,-7.551240560949301e-06,-5.859375e-06,9.21034
2020-07-22,0.03,-0.11,-1.7799352750809055e-05,-2.1484375e-05,9.09502
2020-07-23,0.17,-0.11,-4.748338081671399e-07,-1.2517146776406034e-05,9.15665
2020-07-24,0.03,-0.11,-4.854368932038832e-06,-8.029513888888888e-06,9.20242
2020-07-25,0.03,-0.11,-4.854368932038832e-06,-8.029513888888888e-06,9.20242
2020-07-26,0.03,-0.11,-4.854368932038832e-06,-8.029513888888888e-06,9.20242
2020-07-27,0.03,-0.11,-4.584681769147787e-06,-8.246527777777777e-06,9.08569
2020-07-28,0.03,-0.11,-3.5059331175836014e-06,-9.114583333333334e-06,9.12765
2020-07-29,0.03,-0.11,-1.213592233009708e-05,-2.6041666666666665e-05,9.10907
2020-07-30,0.03,-0.11,-4.045307443365694e-06,-8.680555555555556e-06,9.03812
2020-07-31,0.03,-0.11,-3.236245954692555e-06,-9.331597222222223e-06,9.05092
2020-08-01,0.03,-0.11,-3.236245954692555e-06,-9.331597222222223e-06,9.05092
2020-08-02,0.03,-0.11,-3.236245954692555e-06,-9.331597222222223e-06,9.05092
2020-08-03,0.03,-0.11,-3.236245954692555e-06,-9.331597222222223e-06,9.1235
2020-08-04,0.03,-0.11,-3.236245954692555e-06,-9.331597222222223e-06,9.12562
2020-08-05,0.03,-0.11,-8.090614886731388e-06,-2.9296875e-05,9.07565
2020-08-06,0.03,-0.11,-2.9665587918015157e-06,-9.548611111111113e-06,8.94318
2020-08-07,0.03,-0.11,-3.775620280474648e-06,-8.897569444444445e-06,9.03358
2020-08-08,0.03,-0.11,-3.775620280474648e-06,-8.897569444444445e-06,9.03358
2020-08-09,0.03,-0.11,-3.775620280474648e-06,-8.897569444444445e-06,9.03358
2020-08-10,0.03,-0.11,-3.775620280474648e-06,-8.897569444444445e-06,9.03052
2020-08-11,0.03,-0.11,-3.5059331175836014e-06,-9.114583333333334e-06,8.99662
2020-08-12,0.03,-0.11,-1.0517799352750805e-05,-2.7343750000000004e-05,9.03548
2020-08-13,0.03,-0.11,-2.9665587918015157e-06,-9.548611111111113e-06,8.91592
2020-08-14,0.03,-0.11,-2.4271844660194225e-06,-9.982638888888888e-06,8.88712
2020-08-15,0.03,-0.11,-2.4271844660194225e-06,-9.982638888888888e-06,8.88712
2020-08-16,0.03,-0.11,-2.4271844660194225e-06,-9.982638888888888e-06,8.88712
2020-08-17,0.15,-0.15,7.246376811594161e-07,-1.0256410256410256e-05,8.87019
2020-08-18,0.03,-0.11,-4.31499460625674e-06,-8.463541666666666e-06,8.83041
2020-08-19,0.03,-0.11,-9.708737864077664e-06,-2.799479166666667e-05,8.84302
2020-08-20,0.03,-0.11,-3.775620280474648e-06,-8.897569444444445e-06,8.91801
2020-08-21,0.03,-0.11,-4.31499460625674e-06,-8.463541666666666e-06,8.90186
2020-08-22,0.03,-0.11,-4.31499460625674e-06,-8.463541666666666e-06,8.90186
2020-08-23,0.03,-0.11,-4.31499460625674e-06,-8.463541666666666e-06,8.90186
2020-08-24,0.03,-0.11,-4.31499460625674e-06,-8.463541666666666e-06,8.99933
2020-08-25,0.03,-0.11,-4.31499460625674e-06,-8.463541666666666e-06,8.97782
2020-08-26,0.03,-0.11,-1.2944983818770222e-05,-2.5390625e-05,8.96955
2020-08-27,0.03,-0.11,-4.045307443365694e-06,-8.680555555555556e-06,8.87628
2020-08-28,0.03,-0.11,-4.854368932038832e-06,-8.029513888888888e-06,8.86895
2020-08-29,0.03,-0.11,-4.854368932038832e-06,-8.029513888888888e-06,8.86895
2020-08-30,0.03,-0.11,-4.854368932038832e-06,-8.029513888888888e-06,8.86895
2020-08-31,0.03,-0.11,-4.045307443365694e-06,-8.680555555555556e-06,8.78527
2020-09-01,0.03,-0.11,-3.775620280474648e-06,-8.897569444444445e-06,8.67562
2020-09-02,0.03,-0.11,-1.0517799352750805e-05,-2.7343750000000004e-05,8.77448
2020-09-03,0.03,-0.11,-4.31499460625674e-06,-8.463541666666666e-06,8.86822
2020-09-04,0.03,-0.11,-4.584681769147787e-06,-8.246527777777777e-06,8.91442
2020-09-05,0.03,-0.11,-2.1574973031283717e-05,-8.246527777777777e-06,8.91442
2020-09-06,0.03,-0.11,-2.1574973031283717e-05,-8.246527777777777e-06,8.91442
2020-09-07,0.03,-0.11,-4.584681769147787e-06,-8.246527777777777e-06,8.91308
2020-09-08,0.03,-0.11,-4.584681769147787e-06,-8.246527777777777e-06,8.95394
2020-09-09,0.03,-0.11,-1.375404530744336e-05,-2.4739583333333333e-05,9.15102
2020-09-10,0.03,-0.11,-4.584681769147787e-06,-8.246527777777777e-06,9.01242
2020-09-11,0.03,-0.11,-5.393743257820925e-06,-7.595486111111114e-06,9.04608
2020-09-12,0.03,-0.11,-5.393743257820925e-06,-7.595486111111114e-06,9.04608
2020-09-13,0.03,-0.11,-5.393743257820925e-06,-7.595486111111114e-06,9.04608
2020-09-14,0.03,-0.11,-5.393743257820925e-06,-7.595486111111114e-06,9.01647
2020-09-15,0.03,-0.11,-5.663430420711972e-06,-7.378472222222225e-06,9.01346
2020-09-16,0.03,-0.11,-1.6990291262135915e-05,-2.2135416666666675e-05,9.01358
2020-09-17,0.03,-0.11,-4.854368932038832e-06,-8.029513888888888e-06,9.1006
2020-09-18,0.03,-0.11,-5.12405609492988e-06,-7.8125e-06,9.04352
2020-09-19,0.03,-0.11,-5.12405609492988e-06,-7.8125e-06,9.04352
2020-09-20,0.03,-0.11,-5.12405609492988e-06,-7.8125e-06,9.04352
2020-09-21,0.03,-0.11,-5.12405609492988e-06,-7.8125e-06,9.06688
2020-09-22,0.03,-0.11,-5.12405609492988e-06,-7.8125e-06,9.28318
2020-09-23,0.05,-0.11,-2.301587301587303e-05,-1.666666666666666e-05,9.37862
2020-09-24,0.05,-0.11,-8.201058201058197e-06,-5.128205128205128e-06,9.51316
2020-09-25,0.05,-0.11,-8.730158730158723e-06,-4.7008547008547e-06,9.49094
2020-09-26,0.05,-0.11,-8.730158730158723e-06,-4.7008547008547e-06,9.49094
2020-09-27,0.05,-0.11,-8.730158730158723e-06,-4.7008547008547e-06,9.49094
2020-09-28,0.08,-0.15,-8.230452674897113e-06,-2.9358626919602503e-06,9.54889
2020-09-29,0.05,-0.11,-1.0846560846560844e-05,-2.991452991452993e-06,9.47608
2020-09-30,0.03,-0.11,-2.6699029126213583e-05,-1.4322916666666666e-05,9.43515
2020-10-01,0.03,-0.11,-8.899676375404528e-06,-4.774305555555556e-06,9.30152
2020-10-02,0.03,-0.11,-9.708737864077671e-06,-4.1232638888888885e-06,9.34858
2020-10-03,0.03,-0.11,-9.708737864077671e-06,-4.1232638888888885e-06,9.34858
2020-10-04,0.03,-0.11,-9.708737864077671e-06,-4.1232638888888885e-06,9.34858
2020-10-05,0.03,-0.11,-9.708737864077671e-06,-4.1232638888888885e-06,9.25978
2020-10-06,0.03,-0.11,-8.090614886731394e-06,-5.4253472222222224e-06,9.19362
2020-10-07,0.03,-0.11,-2.4271844660194183e-05,-1.6276041666666666e-05,9.36292
2020-10-08,0.03,-0.11,-7.820927723840349e-06,-5.642361111111111e-06,9.28752
2020-10-09,0.03,-0.11,-8.360302049622442e-06,-5.208333333333333e-06,9.23664
2020-10-10,0.03,-0.11,-8.360302049622442e-06,-5.208333333333333e-06,9.23664
2020-10-11,0.03,-0.11,-8.360302049622442e-06,-5.208333333333333e-06,9.23664
2020-10-12,0.03,-0.11,-8.360302049622442e-06,-5.208333333333333e-06,9.14207
2020-10-13,0.03,-0.11,-8.090614886731394e-06,-5.4253472222222224e-06,9.17342
2020-10-14,0.03,-0.11,-1.7799352750809055e-05,-2.1484375e-05,9.23405
2020-10-15,0.03,-0.11,-7.551240560949301e-06,-5.859375e-06,9.24792
2020-10-16,0.03,-0.11,-7.551240560949301e-06,-5.859375e-06,9.37072
2020-10-17,0.03,-0.11,-7.551240560949301e-06,-5.859375e-06,9.37072
2020-10-18,0.03,-0.11,-7.551240560949301e-06,-5.859375e-06,9.37072
2020-10-19,0.08,-0.15,-5.9156378600823065e-06,-4.968383017163505e-06,9.37428
2020-10-20,0.03,-0.11,-8.629989212513487e-06,-4.991319444444444e-06,9.3329
2020-10-21,0.03,-0.11,-2.8317152103559857e-05,-1.3020833333333332e-05,9.23618
2020-10-22,0.03,-0.11,-9.43905070118662e-06,-4.340277777777778e-06,9.24948
2020-10-23,0.03,-0.11,-9.169363538295578e-06,-4.557291666666667e-06,9.26172
2020-10-24,0.03,-0.11,-9.169363538295578e-06,-4.557291666666667e-06,9.26172
2020-10-25,0.03,-0.11,-9.169363538295578e-06,-4.557291666666667e-06,9.26172
2020-10-26,0.1,-0.15,-6.060606060606063e-06,-1.7517517517517524e-06,9.27022
2020-10-27,0.03,-0.11,-8.629989212513487e-06,-4.991319444444444e-06,9.22992
2020-10-28,0.03,-0.11,-2.4271844660194183e-05,-1.6276041666666666e-05,9.19278
2020-10-29,0.03,-0.11,-5.12405609492988e-06,-7.8125e-06,9.33562
2020-10-30,0.03,-0.11,-5.663430420711972e-06,-7.378472222222225e-06,9.50931
2020-10-31,0.03,-0.11,-5.663430420711972e-06,-7.378472222222225e-06,9.50931
2020-11-01,0.03,-0.11,-5.663430420711972e-06,-7.378472222222225e-06,9.50931
2020-11-02,0.03,-0.11,-5.663430420711972e-06,-7.378472222222225e-06,9.57248
2020-11-03,0.03,-0.11,-8.899676375404528e-06,-4.774305555555556e-06,9.57522
2020-11-04,0.03,-0.11,-1.941747572815533e-05,-2.0182291666666667e-05,9.48308
2020-11-05,0.03,-0.11,-5.393743257820925e-06,-7.595486111111114e-06,9.31152
2020-11-06,0.03,-0.11,-3.775620280474648e-06,-8.897569444444445e-06,9.22992
2020-11-07,0.03,-0.11,-3.775620280474648e-06,-8.897569444444445e-06,9.22992
2020-11-08,0.03,-0.11,-3.775620280474648e-06,-8.897569444444445e-06,9.22992
2020-11-09,0.03,-0.11,-3.775620280474648e-06,-8.897569444444445e-06,9.10872
2020-11-10,0.03,-0.11,-5.12405609492988e-06,-7.8125e-06,9.03338
2020-11-11,0.03,-0.11,-1.6181229773462775e-05,-2.2786458333333345e-05,8.98472
2020-11-12,0.03,-0.11,-5.12405609492988e-06,-7.8125e-06,9.11628
2020-11-13,0.03,-0.11,-4.584681769147787e-06,-8.246527777777777e-06,9.18668
2020-11-14,0.03,-0.11,-4.584681769147787e-06,-8.246527777777777e-06,9.18668
2020-11-15,0.1,-0.11,-4.584681769147787e-06,-8.246527777777777e-06,9.18668
2020-11-16,0.08,0.05,-2.8292181069958784e-06,-7.678410117434506e-06,9.11336
2020-11-17,0.03,-0.11,-4.584681769147787e-06,-8.246527777777777e-06,9.06702
2020-11-18,0.03,-0.11,-1.6990291262135915e-05,-2.2135416666666675e-05,9.05481
2020-11-19,0.03,-0.11,-5.12405609492988e-06,-7.8125e-06,9.02348
2020-11-20,0.03,-0.11,-4.584681769147787e-06,-8.246527777777777e-06,8.98092
2020-11-21,0.03,-0.11,-4.584681769147787e-06,-8.246527777777777e-06,8.98092
2020-11-22,0.03,-0.11,-4.584681769147787e-06,-8.246527777777777e-06,8.98092
2020-11-23,0.03,-0.11,-5.933117583603018e-06,-7.161458333333333e-06,8.98743
2020-11-24,0.03,-0.11,-7.011866235167209e-06,-6.293402777777778e-06,8.99868
2020-11-25,0.03,-0.11,-2.1035598705501623e-05,-1.888020833333333e-05,8.87853
2020-11-26,0.03,-0.11,-7.011866235167209e-06,-6.293402777777778e-06,8.82798
2020-11-27,0.03,-0.11,-6.47249190938511e-06,-6.727430555555556e-06,8.86338
2020-11-28,0.03,-0.11,-6.47249190938511e-06,-6.727430555555556e-06,8.86338
2020-11-29,0.03,-0.11,-6.47249190938511e-06,-6.727430555555556e-06,8.86338
2020-11-30,0.03,-0.11,-6.47249190938511e-06,-6.727430555555556e-06,8.84078
2020-12-01,0.03,-0.11,-5.933117583603018e-06,-7.161458333333333e-06,8.86512
2020-12-02,0.03,-0.11,-1.4563106796116497e-05,-2.4088541666666663e-05,8.80988
2020-12-03,0.03,-0.11,-4.045307443365694e-06,-8.680555555555556e-06,8.79522
2020-12-04,0.03,-0.11,-3.5059331175836014e-06,-9.114583333333334e-06,8.7586
2020-12-05,0.03,-0.11,-3.5059331175836014e-06,-9.114583333333334e-06,8.7586
2020-12-06,0.03,-0.11,-3.5059331175836014e-06,-9.114583333333334e-06,8.7586
2020-12-07,0.03,-0.11,-4.045307443365694e-06,-8.680555555555556e-06,8.80548
2020-12-08,0.03,-0.11,-4.584681769147787e-06,-8.246527777777777e-06,8.73288
2020-12-09,0.03,-0.11,-1.4563106796116497e-05,-2.4088541666666663e-05,8.72022
2020-12-10,0.03,-0.11,-4.31499460625674e-06,-8.463541666666666e-06,8.80608
2020-12-11,0.03,-0.11,-4.854368932038832e-06,-8.029513888888888e-06,8.75188
2020-12-12,0.03,-0.11,-4.854368932038832e-06,-8.029513888888888e-06,8.75188
2020-12-13,0.03,-0.11,-4.854368932038832e-06,-8.029513888888888e-06,8.75188
2020-12-14,0.03,-0.11,-4.854368932038832e-06,-8.029513888888888e-06,8.78298
2020-12-15,0.03,-0.11,-4.045307443365694e-06,-8.680555555555556e-06,8.74918
2020-12-16,0.03,-0.11,-1.213592233009708e-05,-2.6041666666666665e-05,8.71432
2020-12-17,0.03,-0.11,-6.202804746494064e-06,-6.944444444444445e-06,8.62662
2020-12-18,0.04,-0.11,-6.677350427350428e-06,-6.459948320413439e-06,8.60183
2020-12-19,0.04,-0.11,-6.677350427350428e-06,-6.459948320413439e-06,8.60183
2020-12-20,0.04,-0.11,-6.677350427350428e-06,-6.459948320413439e-06,8.60183
2020-12-21,0.04,-0.11,-6.4102564102564125e-06,-6.675279931093885e-06,8.68572
2020-12-22,0.04,-0.11,-8.012820512820515e-06,-5.383290267011198e-06,8.64448
2020-12-23,0.04,1.95,-2.323717948717949e-05,-1.6795865633074936e-05,8.72738
2020-12-24,0.11,1.89,-1.101101101101101e-05,-4.782928623988226e-06,8.61372
2020-12-25,0.11,1.89,-1.101101101101101e-05,-4.782928623988226e-06,8.61858
2020-12-27,0.11,-0.1,-1.101101101101101e-05,-4.782928623988226e-06,8.61858
2020-12-28,0.11,-0.11,-1.101101101101101e-05,-4.782928623988226e-06,8.60921
2020-12-29,0.13,-0.11,1.0570304818092429e-05,-2.0270270270270276e-05,8.59973
2020-12-30,0.13,-0.11,-1.0324483775811225e-05,-2.8716216216216217e-05,8.56948
2020-12-31,0.04,-0.11,-9.08119658119658e-06,-4.521963824289404e-06,8.54047
2021-01-01,0.04,-0.11,-9.08119658119658e-06,-4.521963824289404e-06,8.53274
2021-01-02,0.04,-0.11,-9.08119658119658e-06,-4.521963824289404e-06,8.53274
2021-01-03,0.04,-0.11,-9.08119658119658e-06,-4.521963824289404e-06,8.53274
2021-01-04,0.04,-0.11,-5.608974358974358e-06,-7.3212747631352285e-06,8.54367
2021-01-05,0.04,-0.11,3.4722222222222224e-06,-1.4642549526270455e-05,8.51778
2021-01-06,0.03,-0.11,2.184466019417476e-05,-5.338541666666667e-05,8.46522
2021-01-07,0.03,-0.11,9.708737864077671e-06,-1.9748263888888888e-05,8.40592
2021-01-08,0.03,-0.11,1.1057173678532904e-05,-2.0833333333333333e-05,8.42568
2021-01-09,0.03,-0.11,1.1057173678532904e-05,-2.0833333333333333e-05,8.42568
2021-01-10,0.03,-0.11,1.1057173678532904e-05,-2.0833333333333333e-05,8.42568
2021-01-11,0.03,-0.11,1.1057173678532904e-05,-2.0833333333333333e-05,8.51763
2021-01-12,0.03,-0.11,7.281553398058253e-06,-1.779513888888889e-05,8.54188
2021-01-13,0.03,-0.11,7.281553398058258e-06,-4.166666666666667e-05,8.42662
2021-01-14,0.03,-0.11,5.393743257820925e-07,-1.2369791666666666e-05,8.46018
2021-01-15,0.03,-0.11,-7.281553398058255e-06,-4.991319444444444e-06,8.48022
2021-01-16,0.03,-0.11,-7.281553398058255e-06,-4.991319444444444e-06,8.48022
2021-01-17,0.03,-0.11,-7.281553398058255e-06,-4.991319444444444e-06,8.48022
2021-01-18,0.03,-0.11,1.3484358144552344e-06,-1.3020833333333338e-05,8.58452
2021-01-19,0.03,-0.11,1.3484358144552344e-06,-1.3020833333333338e-05,8.55598
2021-01-20,0.03,-0.11,4.045307443365703e-06,-3.9062500000000014e-05,8.51472
2021-01-21,0.03,-0.11,1.6181229773462809e-06,-1.3237847222222223e-05,8.46182
2021-01-22,0.03,-0.11,1.6181229773462809e-06,-1.3237847222222223e-05,8.41555
2021-01-23,0.03,-0.11,1.6181229773462809e-06,-1.3237847222222223e-05,8.41555
2021-01-24,0.03,-0.11,1.6181229773462809e-06,-1.3237847222222223e-05,8.41555
2021-01-25,0.03,-0.11,1.6181229773462809e-06,-1.3237847222222223e-05,8.47642
2021-01-26,0.03,-0.11,1.078748651564185e-06,-1.2803819444444443e-05,8.57652
2021-01-27,0.03,-0.11,1.0517799352750811e-05,-4.427083333333333e-05,8.55552
2021-01-28,0.03,-0.11,8.899676375404533e-06,-1.9097222222222225e-05,8.67628
2021-01-29,0.03,-0.11,1.078748651564185e-06,-1.2803819444444443e-05,8.64828
2021-01-30,0.03,-0.11,1.078748651564185e-06,-1.2803819444444443e-05,8.64828
2021-01-31,0.03,-0.11,1.078748651564185e-06,-1.2803819444444443e-05,8.64828
2021-02-01,0.03,-0.11,1.6181229773462809e-06,-1.3237847222222223e-05,8.56338
2021-02-02,0.03,-0.11,1.3484358144552344e-06,-1.3020833333333338e-05,8.56702
2021-02-03,0.03,-0.11,4.045307443365703e-06,-3.9062500000000014e-05,8.59552
2021-02-04,0.03,-0.11,1.3484358144552344e-06,-1.3020833333333338e-05,8.60108
2021-02-05,0.03,-0.11,-5.393743257820925e-07,-1.1501736111111113e-05,8.64242
2021-02-06,0.03,-0.11,-5.393743257820925e-07,-1.1501736111111113e-05,8.64242
2021-02-07,0.03,-0.11,-5.393743257820925e-07,-1.1501736111111113e-05,8.64242
2021-02-08,0.03,-0.11,-5.393743257820925e-07,-1.1501736111111113e-05,8.52882
2021-02-09,0.03,-0.11,-1.887810140237324e-06,-1.0416666666666666e-05,8.47352
2021-02-10,0.03,-0.11,-4.854368932038832e-06,-3.190104166666666e-05,8.44082
2021-02-11,0.03,-0.11,-1.887810140237324e-06,-1.0416666666666666e-05,8.45652
2021-02-12,0.03,-0.11,-2.6968716289104625e-06,-9.765625e-06,8.49642
2021-02-13,0.03,-0.11,-2.6968716289104625e-06,-9.765625e-06,8.49642
2021-02-14,0.03,-0.11,-2.6968716289104625e-06,-9.765625e-06,8.49642
2021-02-15,0.03,-0.11,-2.6968716289104625e-06,-9.765625e-06,8.42202
2021-02-16,0.03,-0.11,-1.887810140237324e-06,-1.0416666666666666e-05,8.36622
2021-02-17,0.03,-0.11,-2.427184466019416e-06,-3.3854166666666665e-05,8.46422
2021-02-18,0.03,-0.11,-8.090614886731387e-07,-1.1284722222222222e-05,8.49842
2021-02-19,0.03,-0.11,3.5059331175836044e-06,-1.4756944444444443e-05,8.47545
2021-02-20,0.03,-0.11,3.5059331175836044e-06,-1.4756944444444443e-05,8.47545
2021-02-21,0.03,-0.11,3.5059331175836044e-06,-1.4756944444444443e-05,8.47545
2021-02-22,0.03,-0.11,3.5059331175836044e-06,-1.4756944444444443e-05,8.44972
2021-02-23,0.03,-0.11,6.202804746494068e-06,-1.6927083333333333e-05,8.45728
2021-02-24,0.03,-0.11,2.4271844660194173e-05,-5.533854166666667e-05,8.46432
2021-02-25,0.03,-0.11,1.078748651564185e-06,-1.2803819444444443e-05,8.37052
2021-02-26,0.03,-0.11,-2.9665587918015157e-06,-9.548611111111113e-06,8.53942
2021-02-27,0.03,-0.11,-2.9665587918015157e-06,-9.548611111111113e-06,8.53942
2021-02-28,0.03,-0.11,-2.9665587918015157e-06,-9.548611111111113e-06,8.53942
2021-03-01,0.03,-0.11,-3.236245954692555e-06,-9.331597222222223e-06,8.62542
2021-03-02,0.03,-0.11,0.0,-1.193576388888889e-05,8.59468
2021-03-03,0.03,-0.11,-2.427184466019416e-06,-3.3854166666666665e-05,8.46912
2021-03-04,0.03,-0.11,-2.6968716289104626e-07,-1.171875e-05,8.50552
2021-03-05,0.03,-0.11,-8.090614886731387e-07,-1.1284722222222222e-05,8.59482
2021-03-06,0.03,-0.11,-8.090614886731387e-07,-1.1284722222222222e-05,8.59482
2021-03-07,0.03,-0.11,-8.090614886731387e-07,-1.1284722222222222e-05,8.59482
2021-03-08,0.03,-0.11,-8.090614886731387e-07,-1.1284722222222222e-05,8.54222
2021-03-09,0.03,-0.11,-2.9665587918015157e-06,-9.548611111111113e-06,8.51476
2021-03-10,0.02,-0.11,-8.98692810457515e-06,-2.887139107611549e-05,8.48992
2021-03-11,0.02,-0.11,-3.267973856209151e-06,-9.405074365704288e-06,8.42092
2021-03-12,0.02,-0.11,-2.723311546840961e-06,-9.842519685039368e-06,8.42832
2021-03-13,0.02,-0.11,-2.723311546840961e-06,-9.842519685039368e-06,8.42832
2021-03-14,0.02,-0.11,-2.723311546840961e-06,-9.842519685039368e-06,8.42832
2021-03-15,0.02,-0.11,-2.723311546840961e-06,-9.842519685039368e-06,8.42852
2021-03-16,0.02,-0.11,-2.723311546840961e-06,-9.842519685039368e-06,8.45468
2021-03-17,0.02,-0.11,-8.98692810457515e-06,-2.887139107611549e-05,8.48582
2021-03-18,0.02,-0.11,-2.9956427015250503e-06,-9.62379702537183e-06,8.42362
